id,linha_original,fonte,disciplina,hierarquia_codigo,nivel_profundidade,assunto_nivel_1,assunto_nivel_2,assunto_nivel_3,assunto_nivel_4,assunto_especifico,quantidade_encontrada,porcentagem_encontrada,quantidade_caderno,porcentagem_caderno,ano,banca,cargo,split
65e0117c491be838,84,conteudo.xlsx,Língua Portuguesa (Português),20,1,Reescrita de Frases. Substituição de Palavras ou Trechos de Texto.,,,,Reescrita de Frases. Substituição de Palavras ou Trechos de Texto.,3717,5.57,3717,5.57,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
91c9469e45456f54,85,conteudo.xlsx,Língua Portuguesa (Português),21,1,Clareza e Correção,,,,Clareza e Correção,950,1.42,950,1.42,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
cf8f00a21363a9c8,86,conteudo.xlsx,Língua Portuguesa (Português),22,1,Outras Questões de Português e Questões Mescladas (Interpretação de Textos ou Gramática),,,,Outras Questões de Português e Questões Mescladas (Interpretação de Textos ou Gramática),840,1.26,840,1.26,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
6fc0838756043c6a,4,conteudo.xlsx,Língua Portuguesa (Português),01.01,2,Ortografia,Ortografia - Casos Gerais e Emprego das Letras,,,Ortografia - Casos Gerais e Emprego das Letras,85,0.13,85,0.13,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
91f6c3a4bc136ce3,5,conteudo.xlsx,Língua Portuguesa (Português),01.02,2,Ortografia,"Fatos da Língua Portuguesa (Porque, Por Que, Porquê e Por Quê; Onde, Aonde e Donde; Há e A, etc)",,,"Fatos da Língua Portuguesa (Porque, Por Que, Porquê e Por Quê; Onde, Aonde e Donde; Há e A, etc)",53,0.08,53,0.08,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
d73ee355bca57470,6,conteudo.xlsx,Língua Portuguesa (Português),01.03,2,Ortografia,Inicial Maiúscula,,,Inicial Maiúscula,26,0.04,26,0.04,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
45d28fed70289515,7,conteudo.xlsx,Língua Portuguesa (Português),01.04,2,Ortografia,Acentuação,,,Acentuação,257,0.38,257,0.38,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
bcd41ddb6ccc720a,8,conteudo.xlsx,Língua Portuguesa (Português),01.05,2,Ortografia,Uso do Hífen,,,Uso do Hífen,28,0.04,28,0.04,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
a3946b038b2c404d,9,conteudo.xlsx,Língua Portuguesa (Português),01.06,2,Ortografia,"Convenções de Escrita (Itálico, Siglas, etc)",,,"Convenções de Escrita (Itálico, Siglas, etc)",17,0.03,17,0.03,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
e363744bfd851bbc,10,conteudo.xlsx,Língua Portuguesa (Português),01.07,2,Ortografia,Questões Mescladas de Ortografia,,,Questões Mescladas de Ortografia,50,0.07,50,0.07,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
b7c8fac1b81176cc,13,conteudo.xlsx,Língua Portuguesa (Português),03.01,2,Morfologia,Formação e Estrutura das Palavras,,,Formação e Estrutura das Palavras,98,0.15,98,0.15,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
84ab51f80247a12d,14,conteudo.xlsx,Língua Portuguesa (Português),03.02,2,Morfologia,Classes de Palavras,,,Classes de Palavras,1806,2.71,1806,2.71,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
db359e71c2641018,40,conteudo.xlsx,Língua Portuguesa (Português),05.01,2,Semântica,Sinônimos e Antônimos,,,Sinônimos e Antônimos,415,0.62,415,0.62,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
f7e4e0fda54620b8,41,conteudo.xlsx,Língua Portuguesa (Português),05.02,2,Semântica,Homônimos e Parônimos,,,Homônimos e Parônimos,18,0.03,18,0.03,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
1e1eda9b66a0570a,42,conteudo.xlsx,Língua Portuguesa (Português),05.03,2,Semântica,Denotação e Conotação,,,Denotação e Conotação,194,0.29,194,0.29,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
ebe58f0ad08fbdd4,43,conteudo.xlsx,Língua Portuguesa (Português),05.04,2,Semântica,Polissemia,,,Polissemia,28,0.04,28,0.04,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
aca67adaee595259,44,conteudo.xlsx,Língua Portuguesa (Português),05.05,2,Semântica,Ordenação de Parágrafos,,,Ordenação de Parágrafos,31,0.05,31,0.05,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
8568bb448eea28b6,45,conteudo.xlsx,Língua Portuguesa (Português),05.06,2,Semântica,Significação de Vocábulo e Expressões,,,Significação de Vocábulo e Expressões,613,0.92,613,0.92,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
345128817e0c73b6,46,conteudo.xlsx,Língua Portuguesa (Português),05.07,2,Semântica,Outras Questões de Semântica,,,Outras Questões de Semântica,226,0.34,226,0.34,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
fe425e1262e3cf2d,48,conteudo.xlsx,Língua Portuguesa (Português),06.01,2,Sintaxe,"Frase, Oração e Período",,,"Frase, Oração e Período",54,0.08,54,0.08,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
3965f26ba5870eed,49,conteudo.xlsx,Língua Portuguesa (Português),06.02,2,Sintaxe,Funções Sintáticas,,,Funções Sintáticas,710,1.06,710,1.06,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
2ef9878c1260bc48,56,conteudo.xlsx,Língua Portuguesa (Português),06.03,2,Sintaxe,Orações Coordenadas,,,Orações Coordenadas,51,0.08,51,0.08,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
f774ef8bb9c65260,57,conteudo.xlsx,Língua Portuguesa (Português),06.04,2,Sintaxe,Orações Subordinadas Substantivas,,,Orações Subordinadas Substantivas,66,0.1,66,0.1,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
bf0c0bd0b259f5f2,58,conteudo.xlsx,Língua Portuguesa (Português),06.05,2,Sintaxe,Orações Subordinadas Adjetivas,,,Orações Subordinadas Adjetivas,155,0.23,155,0.23,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
9ade2f5965b291a9,59,conteudo.xlsx,Língua Portuguesa (Português),06.06,2,Sintaxe,Orações Subordinadas Adverbiais,,,Orações Subordinadas Adverbiais,122,0.18,122,0.18,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
6b2dd2eea371af1b,60,conteudo.xlsx,Língua Portuguesa (Português),06.07,2,Sintaxe,Orações Reduzidas,,,Orações Reduzidas,43,0.06,43,0.06,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
ed2c81e846f4c1ac,61,conteudo.xlsx,Língua Portuguesa (Português),06.08,2,Sintaxe,Funções Sintáticas dos Pronomes Relativos,,,Funções Sintáticas dos Pronomes Relativos,29,0.04,29,0.04,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
0ce5d2e026823da7,62,conteudo.xlsx,Língua Portuguesa (Português),06.09,2,Sintaxe,Função Sintática dos Pronomes Pessoais Átonos,,,Função Sintática dos Pronomes Pessoais Átonos,42,0.06,42,0.06,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
274a5db3a976b7ff,63,conteudo.xlsx,Língua Portuguesa (Português),06.10,2,Sintaxe,Questões Mescladas de Sintaxe,,,Questões Mescladas de Sintaxe,124,0.19,124,0.19,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
b2cd31d56aa39a6b,66,conteudo.xlsx,Língua Portuguesa (Português),08.01,2,Regência,Regência Nominal e Verbal (Casos Gerais),,,Regência Nominal e Verbal (Casos Gerais),340,0.51,340,0.51,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
a8bb007bae768b2f,67,conteudo.xlsx,Língua Portuguesa (Português),08.02,2,Regência,Crase,,,Crase,654,0.98,654,0.98,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
434efdcc328f248d,73,conteudo.xlsx,Língua Portuguesa (Português),13.01,2,Linguagem,"Variações da Linguagem: Não Verbal, Regional, Histórica, Contextual. Neologismos e Estrangeirismos",,,"Variações da Linguagem: Não Verbal, Regional, Histórica, Contextual. Neologismos e Estrangeirismos",43,0.06,43,0.06,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
c4290975dc1fe9eb,74,conteudo.xlsx,Língua Portuguesa (Português),13.02,2,Linguagem,Linguagem Formal e Informal,,,Linguagem Formal e Informal,132,0.2,132,0.2,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
121624f4c69ce401,75,conteudo.xlsx,Língua Portuguesa (Português),13.03,2,Linguagem,Figuras de Linguagem,,,Figuras de Linguagem,121,0.18,121,0.18,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
12a183dc56ba191b,76,conteudo.xlsx,Língua Portuguesa (Português),13.04,2,Linguagem,"Vícios de Linguagem (Pleonasmo, Ambiguidade, Cacofonia, etc.)",,,"Vícios de Linguagem (Pleonasmo, Ambiguidade, Cacofonia, etc.)",37,0.06,37,0.06,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
8bf7718e42ca7711,77,conteudo.xlsx,Língua Portuguesa (Português),13.05,2,Linguagem,Elementos da Comunicação e Funções da Linguagem,,,Elementos da Comunicação e Funções da Linguagem,88,0.13,88,0.13,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
b8e44ac52db2b78b,15,conteudo.xlsx,Língua Portuguesa (Português),03.02.01,3,Morfologia,Classes de Palavras,Artigo,,Artigo,23,0.03,23,0.03,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
92b77cc0a299a888,16,conteudo.xlsx,Língua Portuguesa (Português),03.02.02,3,Morfologia,Classes de Palavras,Substantivo,,Substantivo,81,0.12,81,0.12,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
0029f10dc3d0631b,17,conteudo.xlsx,Língua Portuguesa (Português),03.02.03,3,Morfologia,Classes de Palavras,Adjetivo,,Adjetivo,100,0.15,100,0.15,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
968692839156fa17,18,conteudo.xlsx,Língua Portuguesa (Português),03.02.04,3,Morfologia,Classes de Palavras,Verbo,,Verbo,565,0.85,565,0.85,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
18a8aba1472e75e2,23,conteudo.xlsx,Língua Portuguesa (Português),03.02.05,3,Morfologia,Classes de Palavras,Pronomes,,Pronomes,156,0.23,156,0.23,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
efcdf1e2d4a1abd5,32,conteudo.xlsx,Língua Portuguesa (Português),03.02.06,3,Morfologia,Classes de Palavras,Advérbio,,Advérbio,95,0.14,95,0.14,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
c8d335614fe042f5,33,conteudo.xlsx,Língua Portuguesa (Português),03.02.07,3,Morfologia,Classes de Palavras,Numeral,,Numeral,4,0.01,4,0.01,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
c3215deed61396b0,34,conteudo.xlsx,Língua Portuguesa (Português),03.02.08,3,Morfologia,Classes de Palavras,Preposição,,Preposição,119,0.18,119,0.18,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
6404af2092c38575,35,conteudo.xlsx,Língua Portuguesa (Português),03.02.09,3,Morfologia,Classes de Palavras,Conjunção,,Conjunção,590,0.88,590,0.88,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
873675d6cadef633,36,conteudo.xlsx,Língua Portuguesa (Português),03.02.10,3,Morfologia,Classes de Palavras,Interjeição,,Interjeição,3,0.0,3,0.0,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
1f23e29f9c437918,37,conteudo.xlsx,Língua Portuguesa (Português),03.02.11,3,Morfologia,Classes de Palavras,Questões Variadas de Classe de Palavras,,Questões Variadas de Classe de Palavras,70,0.1,70,0.1,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
2e8869a8e1e28c3f,50,conteudo.xlsx,Língua Portuguesa (Português),06.02.01,3,Sintaxe,Funções Sintáticas,Termos Essenciais da Oração,,Termos Essenciais da Oração,323,0.48,323,0.48,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
5bba97f1c0eeb8fd,53,conteudo.xlsx,Língua Portuguesa (Português),06.02.02,3,Sintaxe,Funções Sintáticas,"Termos Integrantes (Objeto Direto e Indireto, Complemento Nominal e Agente da Passiva)",,"Termos Integrantes (Objeto Direto e Indireto, Complemento Nominal e Agente da Passiva)",190,0.28,190,0.28,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
23c1c49c2749ca45,54,conteudo.xlsx,Língua Portuguesa (Português),06.02.03,3,Sintaxe,Funções Sintáticas,"Termos Acessórios (Adjunto Adnominal, Adjunto Adverbial e Aposto). Vocativo",,"Termos Acessórios (Adjunto Adnominal, Adjunto Adverbial e Aposto). Vocativo",172,0.26,172,0.26,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
499ea2bb3a4ac3a3,55,conteudo.xlsx,Língua Portuguesa (Português),06.02.04,3,Sintaxe,Funções Sintáticas,Adjunto adnominal x Complemento Nominal,,Adjunto adnominal x Complemento Nominal,25,0.04,25,0.04,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
5d630001bf4da617,19,conteudo.xlsx,Língua Portuguesa (Português),03.02.04.01,4,Morfologia,Classes de Palavras,Verbo,Conjugação. Reconhecimento e Emprego dos Modos e Tempos Verbais,Conjugação. Reconhecimento e Emprego dos Modos e Tempos Verbais,457,0.68,457,0.68,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
3c3e29369fc42a74,20,conteudo.xlsx,Língua Portuguesa (Português),03.02.04.02,4,Morfologia,Classes de Palavras,Verbo,Correlação Verbal,Correlação Verbal,26,0.04,26,0.04,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
e80244d42f2cc4b0,21,conteudo.xlsx,Língua Portuguesa (Português),03.02.04.03,4,Morfologia,Classes de Palavras,Verbo,Locução Verbal,Locução Verbal,40,0.06,40,0.06,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
4ec626954d5e843a,22,conteudo.xlsx,Língua Portuguesa (Português),03.02.04.04,4,Morfologia,Classes de Palavras,Verbo,Questões Variadas de Verbo,Questões Variadas de Verbo,42,0.06,42,0.06,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
989b87202bdf6763,24,conteudo.xlsx,Língua Portuguesa (Português),03.02.05.01,4,Morfologia,Classes de Palavras,Pronomes,Pronomes Pessoais,Pronomes Pessoais,30,0.04,30,0.04,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
69fcc67928f7f094,25,conteudo.xlsx,Língua Portuguesa (Português),03.02.05.02,4,Morfologia,Classes de Palavras,Pronomes,Pronomes de Tratamento,Pronomes de Tratamento,7,0.01,7,0.01,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
6167cf081fbc459a,26,conteudo.xlsx,Língua Portuguesa (Português),03.02.05.03,4,Morfologia,Classes de Palavras,Pronomes,Pronomes Possessivos,Pronomes Possessivos,7,0.01,7,0.01,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
8c157c8b936e755c,27,conteudo.xlsx,Língua Portuguesa (Português),03.02.05.04,4,Morfologia,Classes de Palavras,Pronomes,Pronomes Indefinidos,Pronomes Indefinidos,5,0.01,5,0.01,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
5bff2ad7afa4279b,28,conteudo.xlsx,Língua Portuguesa (Português),03.02.05.05,4,Morfologia,Classes de Palavras,Pronomes,Pronomes Interrogativos,Pronomes Interrogativos,2,0.0,2,0.0,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
4b63a58eb1f4f8c7,29,conteudo.xlsx,Língua Portuguesa (Português),03.02.05.06,4,Morfologia,Classes de Palavras,Pronomes,Pronomes Demonstrativos,Pronomes Demonstrativos,22,0.03,22,0.03,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
86df6187073289ff,30,conteudo.xlsx,Língua Portuguesa (Português),03.02.05.07,4,Morfologia,Classes de Palavras,Pronomes,Pronomes Relativos,Pronomes Relativos,46,0.07,46,0.07,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
78defe07612b7340,31,conteudo.xlsx,Língua Portuguesa (Português),03.02.05.08,4,Morfologia,Classes de Palavras,Pronomes,Questões Mescladas sobre Pronomes,Questões Mescladas sobre Pronomes,37,0.06,37,0.06,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
b4a13878f5d5ff92,51,conteudo.xlsx,Língua Portuguesa (Português),06.02.01.01,4,Sintaxe,Funções Sintáticas,Termos Essenciais da Oração,Sujeito,Sujeito,290,0.43,290,0.43,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
a4de660396daa25b,52,conteudo.xlsx,Língua Portuguesa (Português),06.02.01.02,4,Sintaxe,Funções Sintáticas,Termos Essenciais da Oração,Predicado,Predicado,33,0.05,33,0.05,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
e6080873c248c22d,87,conteudo.xlsx,Raciocínio Lógico,,0,,,,,Raciocínio Lógico,2382,3.57,2382,3.57,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
8d22d58117ee529e,88,conteudo.xlsx,Raciocínio Lógico,01,1,Lógica de Proposições,,,,Lógica de Proposições,2008,3.01,2008,3.01,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
d23e1fd560eca2c9,106,conteudo.xlsx,Raciocínio Lógico,02,1,Lógica de Primeira Ordem,,,,Lógica de Primeira Ordem,39,0.06,39,0.06,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
a332c096788c5fc5,107,conteudo.xlsx,Raciocínio Lógico,03,1,"Sequências de Números, Figuras, Letras e Palavras",,,,"Sequências de Números, Figuras, Letras e Palavras",83,0.12,83,0.12,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
83d63b12822785ad,108,conteudo.xlsx,Raciocínio Lógico,04,1,"Orientação no Plano, no Espaço e no Tempo",,,,"Orientação no Plano, no Espaço e no Tempo",29,0.04,29,0.04,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
cef15b528f8e0993,109,conteudo.xlsx,Raciocínio Lógico,05,1,Princípio da Casa dos Pombos,,,,Princípio da Casa dos Pombos,22,0.03,22,0.03,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
9999656a0029b210,110,conteudo.xlsx,Raciocínio Lógico,06,1,Exercícios Envolvendo Datas e Calendários,,,,Exercícios Envolvendo Datas e Calendários,16,0.02,16,0.02,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
04c0aa9b06abaff0,111,conteudo.xlsx,Raciocínio Lógico,07,1,Sudoku e Jogos Similares,,,,Sudoku e Jogos Similares,19,0.03,19,0.03,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
83c92459bf773400,112,conteudo.xlsx,Raciocínio Lógico,08,1,Planificação de Sólidos. Projeções de Objetos Tridimensionais,,,,Planificação de Sólidos. Projeções de Objetos Tridimensionais,8,0.01,8,0.01,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
0daac902fb1a571d,113,conteudo.xlsx,Raciocínio Lógico,09,1,Questões Envolvendo Parentesco e Árvores Genealógicas,,,,Questões Envolvendo Parentesco e Árvores Genealógicas,4,0.01,4,0.01,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
133baf2e33e5385e,114,conteudo.xlsx,Raciocínio Lógico,10,1,Outros Exercícios de Lógica,,,,Outros Exercícios de Lógica,117,0.18,117,0.18,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
4387b69fe167aed1,115,conteudo.xlsx,Raciocínio Lógico,11,1,Sem Classificação,,,,Sem Classificação,37,0.06,37,0.06,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
b027f46eb81ba96f,89,conteudo.xlsx,Raciocínio Lógico,01.01,2,Lógica de Proposições,"Proposições: Definição, Reconhecimento, Princípios Lógicos",,,"Proposições: Definição, Reconhecimento, Princípios Lógicos",54,0.08,54,0.08,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
95fcb6cc0b1d12f5,90,conteudo.xlsx,Raciocínio Lógico,01.02,2,Lógica de Proposições,Operadores Lógicos (Representação Simbólica; Diferença entre Proposição Simples e Composta).,,,Operadores Lógicos (Representação Simbólica; Diferença entre Proposição Simples e Composta).,174,0.26,174,0.26,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
f0cc07904bb00027,91,conteudo.xlsx,Raciocínio Lógico,01.03,2,Lógica de Proposições,Tabela Verdade das Proposições Compostas,,,Tabela Verdade das Proposições Compostas,387,0.58,387,0.58,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
0c3a8e0ff6a92311,92,conteudo.xlsx,Raciocínio Lógico,01.04,2,Lógica de Proposições,Ordem de Precedência entre os Conectivos,,,Ordem de Precedência entre os Conectivos,3,0.0,3,0.0,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
e3fafaf46875305c,93,conteudo.xlsx,Raciocínio Lógico,01.05,2,Lógica de Proposições,Condição Necessária e Suficiente,,,Condição Necessária e Suficiente,12,0.02,12,0.02,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
4a66b1c25aef4fd8,94,conteudo.xlsx,Raciocínio Lógico,01.06,2,Lógica de Proposições,"Tautologia, Contradição e Contingência",,,"Tautologia, Contradição e Contingência",84,0.13,84,0.13,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
fb45a5626aa6bbb1,95,conteudo.xlsx,Raciocínio Lógico,01.07,2,Lógica de Proposições,Equivalências Lógicas (Inclui Negação de Proposições Compostas),,,Equivalências Lógicas (Inclui Negação de Proposições Compostas),459,0.69,459,0.69,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
